1,0,12
2,7.607016543,24
3,0.448598364,36
4,2.073188537,48
5,1.41E-05,60
6,0,72
7,0,84
8,0,96
9,2.79518347,108
10,2.79518347,120
11,0,132
12,0,144
13,0,156
14,0,168
15,0,180
16,0,192
17,0,204
18,0,216
19,0,228
20,0,240
21,0,252
22,0,264
23,0,276
24,0,288
25,0,300
26,0,312
27,0,324
28,0,336
29,0,348
30,0,360
31,0,372
32,0,384
33,0,396
34,0,408
35,0,420
36,0,432
37,0,444
38,0,456
39,0,468
40,1.400671715,480
41,1.400671715,492
42,0,504
43,0,516
44,0,528
45,0,540
46,0,552
47,0,564
48,0,576
49,1.400671715,588
50,1.400671715,600
51,0,612
52,0,624
53,0,636
54,0,648
55,0,660
56,0,672
57,0,684
58,0,696
59,0,708
60,0,720
61,0,732
62,0,744
63,0,756
64,0,768
65,0,780
66,0,792
67,0,804
68,0,816
69,0,828
70,0,840
71,0,852
72,0,864
73,0,876
74,0,888
75,0,900
76,0,912
77,0,924
78,0,936
79,0,948
80,0,960
81,0,972
82,0,984
83,0,996
84,0,1008
85,0,1020
86,0,1032
87,0,1044
88,9.35E-06,1056
89,1.401292485,1068
90,1.401292519,1080
91,0.000124727,1092
92,0,1104
93,0,1116
94,0,1128
95,0,1140
96,0,1152
97,8.69E-06,1164
98,0,1176
99,1.401292514,1188
100,1.401292516,1200
101,0,1212
102,0,1224
103,0,1236
104,0,1248
105,0,1260
106,0,1272
107,0,1284
108,0,1296
109,0,1308
110,0,1320
111,0,1332
112,0,1344
113,0,1356
114,0,1368
115,0,1380
116,0,1392
117,0,1404
118,0,1416
119,0,1428
120,0,1440
121,0,1452
122,0,1464
123,0,1476
124,0,1488
125,0,1500
126,0,1512
127,0,1524
128,0,1536
129,0,1548
130,0,1560
131,0,1572
132,0,1584
133,0,1596
134,0,1608
135,0,1620
136,0,1632
137,0,1644
138,0,1656
139,0,1668
140,0,1680
141,0,1692
142,0,1704
143,0,1716
144,0,1728
145,0,1740
146,0,1752
147,0,1764
148,0,1776
149,0,1788
150,0,1800
151,0,1812
152,0,1824
153,0,1836
154,0,1848
155,0,1860
156,0,1872
157,0,1884
158,0,1896
159,0,1908
160,0,1920
161,506.81229,1932
162,506.81229,1944
163,2.342860648,1956
164,2.342848265,1968
165,3.44914079,1980
166,4.805430471,1992
167,8.254542865,2004
168,0.001542477,2016
169,0.001519907,2028
170,485.58525,2040
171,465.6071418,2052
172,477.8077433,2064
173,459.8305124,2076
174,9.82848181,2088
175,7.755845235,2100
176,0,2112
177,0,2124
178,7.286754967,2136
179,1.077052834,2148
180,6.221909429,2160
181,2.457431063,2172
182,2.457431058,2184
183,8.27E-06,2196
184,0,2208
185,0,2220
186,64.2198908,2232
187,64.49441795,2244
188,4.568958662,2256
189,1.915739919,2268
190,1.99792979,2280
191,6.864667016,2292
192,2.514826486,2304
193,3.39301504,2316
194,0.000187005,2328
195,1.56302565,2340
196,1.563007854,2352
197,1.554550585,2364
198,1.55454772,2376
199,7.34E-05,2388
200,1.129524163,2400
201,65.85061505,2412
202,66.12544595,2424
203,3.671532119,2436
204,102.1405721,2448
205,4.800369935,2460
206,102.8494011,2472
207,0,2484
208,0,2496
209,0,2508
210,0,2520
211,1.128874049,2532
212,1.128874049,2544
213,0,2556
214,0,2568
215,3.11E-05,2580
216,3.671532124,2592
217,0.591777567,2604
218,4.263275607,2616
219,0,2628
220,0,2640
221,0.591777566,2652
222,0.591777566,2664
223,0,2676
224,0,2688
225,0,2700
226,0,2712
227,0,2724
228,0,2736
229,3.671532119,2748
230,0.591777566,2760
231,3.671532119,2772
232,0.591777566,2784
233,0,2796
234,1.10E-05,2808
235,0,2820
236,0,2832
237,0,2844
238,0,2856
239,0,2868
240,0,2880
241,4.621555088,2892
242,2.103329997,2904
243,5.21332264,2916
244,2.695096853,2928
245,0,2940
246,0,2952
247,0,2964
248,0,2976
249,0,2988
250,0,3000
251,0.591777431,3012
252,0.591777431,3024
253,0,3036
254,3.671532119,3048
255,0.591777566,3060
256,4.263275603,3072
257,1.09E-05,3084
258,0,3096
259,0,3108
260,1.055785864,3120
261,0.591777567,3132
262,0.464025031,3144
263,1.96E-05,3156
264,1.96E-05,3168
265,3.53E-06,3180
266,0,3192
267,3.671532117,3204
268,0.46402503,3216
269,3.207530256,3228
270,0,3240
271,0.464025031,3252
272,0.464025031,3264
273,0,3276
274,0,3288
275,0,3300
276,0,3312
277,0,3324
278,0,3336
279,0,3348
280,3.671532119,3360
281,0,3372
282,3.671532119,3384
283,0,3396
284,0,3408
285,0,3420
286,0,3432
287,0,3444
288,3.53E-06,3456
289,0,3468
290,3.53E-06,3480
291,0,3492
292,0,3504
293,1.988760278,3516
294,1.128874049,3528
295,116.6113092,3540
296,0,3552
297,116.9696446,3564
298,0,3576
299,0,3588
300,0,3600
301,116.8268428,3612
302,116.8268428,3624
303,0,3636
304,0,3648
305,3.868220675,3660
306,75.79683782,3672
307,79.66382315,3684
308,0.000300413,3696
309,0,3708
310,0,3720
311,1.001790485,3732
312,1.001790485,3744
313,0,3756
314,0,3768
315,0,3780
316,0,3792
317,0,3804
318,0.447568727,3816
319,0.301846171,3828
320,0.194077841,3840
321,4.672556652,3852
322,1.045433762,3864
323,3.662874906,3876
324,0,3888
325,0,3900
326,0,3912
327,0,3924
328,0,3936
329,0,3948
330,0,3960
331,1.375797371,3972
332,0.840399597,3984
333,2.160205458,3996
334,0,4008
335,7.90E-05,4020
336,2.019688219,4032
337,1.167792245,4044
338,30.48456743,4056
339,145.8517284,4068
340,142.8394586,4080
341,117.6815716,4092
342,0.22795527,4104
343,19.9424193,4116
344,141.4090139,4128
345,35.22030321,4140
346,68.53554279,4152
347,67.60504881,4164
348,66.14249957,4176
349,65.19381864,4188
350,65.67979167,4200
351,63.97347827,4212
352,65.12277523,4224
353,0.213196659,4236
354,5.65E-05,4248
355,125.2773323,4260
356,130.432579,4272
357,10.5784514,4284
358,2.317644087,4296
359,0.488348712,4308
360,1.30589899,4320
361,1.948263657,4332
362,3.215527801,4344
363,0,4356
364,0,4368
365,0,4380
366,0,4392
367,0.68935007,4404
368,0.028713625,4416
369,1.029067507,4428
370,3.941602579,4440
371,0.394268483,4452
372,2.510226267,4464
373,0,4476
374,0.046528631,4488
375,0.046528631,4500
376,0,4512
377,79.01270374,4524
378,139.0397814,4536
379,93.26788699,4548
380,10.01097618,4560
381,10.65892806,4572
382,2.733597821,4584
383,1.768318483,4596
384,2.984761291,4608
385,9.37E-05,4620
386,0.071531304,4632
387,0,4644
388,8.64E-05,4656
389,8.64E-05,4668
390,0,4680
391,0.599920542,4692
392,0.599920542,4704
393,0,4716
394,5.926163636,4728
395,54.74460871,4740
396,3.432909833,4752
397,53.08083462,4764
398,0.00015119,4776
399,0.000189228,4788
400,0,4800
401,1.899662874,4812
402,1.899662874,4824
403,0,4836
404,0,4848
405,6.98708847,4860
406,0,4872
407,0.139998165,4884
408,4.323084537,4896
409,2.538613337,4908
410,0,4920
411,2.068597832,4932
412,2.068597832,4944
413,0,4956
414,0,4968
415,0,4980
416,0,4992
417,0,5004
418,0,5016
419,0,5028
420,1.103924477,5040
421,6.390357205,5052
422,7.492088722,5064
423,6.797185024,5076
424,0,5088
425,6.797185024,5100
426,644.1563182,5112
427,451.5741724,5124
428,166.3741641,5136
429,32.97459289,5148
430,3.470765231,5160
431,2.960643673,5172
432,0.382937353,5184
433,0.502892736,5196
434,0.796212413,5208
435,10.76899922,5220
436,12.73231126,5232
437,5.837160087,5244
438,0,5256
439,11.12108665,5268
440,11.12108665,5280
441,3.057166486,5292
442,3.057166486,5304
443,0,5316
444,2.974385764,5328
445,1.648100666,5340
446,1.299395673,5352
447,0.202262451,5364
448,0.431281281,5376
449,3.482174085,5388
450,3.207140709,5400
451,2.576104329,5412
452,2.81343387,5424
453,0.237348932,5436
454,0.117081267,5448
455,0.117081267,5460
456,0.306647019,5472
457,0.105693668,5484
458,1.260944091,5496
459,3.585738428,5508
460,4.129657552,5520
461,0.366890134,5532
462,1.241937834,5544
463,0,5556
464,0,5568
465,0,5580
466,235.3696767,5592
467,0,5604
468,235.3696767,5616
469,0,5628
470,0,5640
471,0.650201543,5652
472,0.316510997,5664
473,0.335128142,5676
474,2.13638993,5688
475,0,5700
476,2.13638993,5712
477,0,5724
478,0,5736
479,0,5748
480,0,5760
481,0.228281168,5772
482,0.228281168,5784
483,7.37E-05,5796
484,0.000238459,5808
485,0,5820
486,0.000236329,5832
487,0,5844
488,0,5856
489,0,5868
490,0,5880
491,7.37E-05,5892
492,0,5904
493,7.37E-05,5916
494,0,5928
495,0,5940
496,0,5952
497,0,5964
498,0,5976
499,0,5988
500,0,6000
501,1.242367075,6012
502,1.242367074,6024
503,7.43E-05,6036
504,0,6048
505,0,6060
506,0,6072
507,0,6084
508,0,6096
509,0,6108
510,0,6120
511,7.43E-05,6132
512,0.1373826,6144
513,7.43E-05,6156
514,0.1373826,6168
515,0,6180
516,0,6192
517,0,6204
518,0,6216
519,0,6228
520,0,6240
521,7.43E-05,6252
522,0.000180744,6264
523,0.000116646,6276
524,0.000157687,6288
525,0,6300
526,0,6312
527,0,6324
528,6.33E-05,6336
529,6.33E-05,6348
530,2.398309095,6360
531,1.929736852,6372
532,4.327674932,6384
533,1.197026071,6396
534,1.197025987,6408
535,8.96E-05,6420
536,0,6432
537,8.96E-05,6444
538,0,6456
539,0.627886536,6468
540,288.7721976,6480
541,288.7035217,6492
542,0.702934747,6504
543,0.837317538,6516
544,0.837317538,6528
545,0,6540
546,0,6552
